DistrictName,Name,AUN,Schl,DataElement,DisplayValue
Norristown Area School District,East Norriton MS,123465602,3265,Percent  Advanced  Mathematics/Algebra 1  (All Student),12.8
Norristown Area School District,East Norriton MS,123465602,3265,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),3.4
Norristown Area School District,East Norriton MS,123465602,3265,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),5.6
Norristown Area School District,East Norriton MS,123465602,3265,Percent  Advanced  Mathematics/Algebra 1  (English Learner),3.7
Norristown Area School District,East Norriton MS,123465602,3265,Percent  Advanced  Mathematics/Algebra 1  (Black),5.1
Norristown Area School District,East Norriton MS,123465602,3265,Percent  Advanced  Mathematics/Algebra 1  (White),28.3
Norristown Area School District,East Norriton MS,123465602,3265,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),6.9
Norristown Area School District,East Norriton MS,123465602,3265,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),16.4
Norristown Area School District,Eisenhower MS,123465602,3321,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),2.0
Norristown Area School District,Eisenhower MS,123465602,3321,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),3.5
Norristown Area School District,Eisenhower MS,123465602,3321,Percent  Advanced  Mathematics/Algebra 1  (White),9.6
Norristown Area School District,Eisenhower MS,123465602,3321,Percent  Advanced  Mathematics/Algebra 1  (Black),2.5
Norristown Area School District,Eisenhower MS,123465602,3321,Percent  Advanced  Mathematics/Algebra 1  (English Learner),2.6
Norristown Area School District,Eisenhower MS,123465602,3321,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),3.4
Norristown Area School District,Eisenhower MS,123465602,3321,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),0.6
Norristown Area School District,Eisenhower MS,123465602,3321,Percent  Advanced  Mathematics/Algebra 1  (All Student),3.5
Norristown Area School District,Gotwals El Sch,123465602,5080,Percent  Advanced  Mathematics/Algebra 1  (All Student),11.7
Norristown Area School District,Gotwals El Sch,123465602,5080,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),3.1
Norristown Area School District,Gotwals El Sch,123465602,5080,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),12.0
Norristown Area School District,Gotwals El Sch,123465602,5080,Percent  Advanced  Mathematics/Algebra 1  (English Learner),10.3
Norristown Area School District,Gotwals El Sch,123465602,5080,Percent  Advanced  Mathematics/Algebra 1  (Black),2.4
Norristown Area School District,Gotwals El Sch,123465602,5080,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),15.5
Norristown Area School District,Hancock El Sch,123465602,3318,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),8.6
Norristown Area School District,Hancock El Sch,123465602,3318,Percent  Advanced  Mathematics/Algebra 1  (White),38.1
Norristown Area School District,Hancock El Sch,123465602,3318,Percent  Advanced  Mathematics/Algebra 1  (Black),10.7
Norristown Area School District,Hancock El Sch,123465602,3318,Percent  Advanced  Mathematics/Algebra 1  (English Learner),3.7
Norristown Area School District,Hancock El Sch,123465602,3318,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),8.1
Norristown Area School District,Hancock El Sch,123465602,3318,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),7.9
Norristown Area School District,Hancock El Sch,123465602,3318,Percent  Advanced  Mathematics/Algebra 1  (All Student),13.7
Norristown Area School District,Marshall Street El Sch,123465602,3408,Percent  Advanced  Mathematics/Algebra 1  (All Student),5.3
Norristown Area School District,Marshall Street El Sch,123465602,3408,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),1.8
Norristown Area School District,Marshall Street El Sch,123465602,3408,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),6.0
Norristown Area School District,Marshall Street El Sch,123465602,3408,Percent  Advanced  Mathematics/Algebra 1  (English Learner),0.0
Norristown Area School District,Marshall Street El Sch,123465602,3408,Percent  Advanced  Mathematics/Algebra 1  (Black),3.8
Norristown Area School District,Marshall Street El Sch,123465602,3408,Percent  Advanced  Mathematics/Algebra 1  (White),8.7
Norristown Area School District,Marshall Street El Sch,123465602,3408,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),3.0
Norristown Area School District,Marshall Street El Sch,123465602,3408,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),14.3
Norristown Area School District,Norristown Area HS,123465602,6729,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),11.5
Norristown Area School District,Norristown Area HS,123465602,6729,Percent  Advanced  Mathematics/Algebra 1  (White),17.7
Norristown Area School District,Norristown Area HS,123465602,6729,Percent  Advanced  Mathematics/Algebra 1  (Black),10.3
Norristown Area School District,Norristown Area HS,123465602,6729,Percent  Advanced  Mathematics/Algebra 1  (English Learner),4.0
Norristown Area School District,Norristown Area HS,123465602,6729,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),9.2
Norristown Area School District,Norristown Area HS,123465602,6729,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),0.0
Norristown Area School District,Norristown Area HS,123465602,6729,Percent  Advanced  Mathematics/Algebra 1  (All Student),13.5
Norristown Area School District,Paul V Fly El Sch,123465602,5253,Percent  Advanced  Mathematics/Algebra 1  (All Student),22.2
Norristown Area School District,Paul V Fly El Sch,123465602,5253,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),5.4
Norristown Area School District,Paul V Fly El Sch,123465602,5253,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),16.1
Norristown Area School District,Paul V Fly El Sch,123465602,5253,Percent  Advanced  Mathematics/Algebra 1  (Black),12.1
Norristown Area School District,Paul V Fly El Sch,123465602,5253,Percent  Advanced  Mathematics/Algebra 1  (White),31.0
Norristown Area School District,Paul V Fly El Sch,123465602,5253,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),10.6
Norristown Area School District,Stewart MS,123465602,3320,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),1.4
Norristown Area School District,Stewart MS,123465602,3320,Percent  Advanced  Mathematics/Algebra 1  (White),6.8
Norristown Area School District,Stewart MS,123465602,3320,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),2.2
Norristown Area School District,Stewart MS,123465602,3320,Percent  Advanced  Mathematics/Algebra 1  (Black),1.9
Norristown Area School District,Stewart MS,123465602,3320,Percent  Advanced  Mathematics/Algebra 1  (English Learner),0.7
Norristown Area School District,Stewart MS,123465602,3320,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),1.6
Norristown Area School District,Stewart MS,123465602,3320,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),0.0
Norristown Area School District,Stewart MS,123465602,3320,Percent  Advanced  Mathematics/Algebra 1  (All Student),2.8
Norristown Area School District,Whitehall El Sch,123465602,7364,Percent  Advanced  Mathematics/Algebra 1  (All Student),4.3
Norristown Area School District,Whitehall El Sch,123465602,7364,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),0.0
Norristown Area School District,Whitehall El Sch,123465602,7364,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),4.8
Norristown Area School District,Whitehall El Sch,123465602,7364,Percent  Advanced  Mathematics/Algebra 1  (English Learner),6.3
Norristown Area School District,Whitehall El Sch,123465602,7364,Percent  Advanced  Mathematics/Algebra 1  (Black),3.8
Norristown Area School District,Whitehall El Sch,123465602,7364,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),4.8
North Allegheny School District,Bradford Woods El Sch,103026852,263,Percent  Advanced  Mathematics/Algebra 1  (Asian),70.7
North Allegheny School District,Bradford Woods El Sch,103026852,263,Percent  Advanced  Mathematics/Algebra 1  (White),57.4
North Allegheny School District,Bradford Woods El Sch,103026852,263,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),16.1
North Allegheny School District,Bradford Woods El Sch,103026852,263,Percent  Advanced  Mathematics/Algebra 1  (All Student),59.9
North Allegheny School District,Carson MS,103026852,5108,Percent  Advanced  Mathematics/Algebra 1  (All Student),23.7
North Allegheny School District,Carson MS,103026852,5108,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),2.6
North Allegheny School District,Carson MS,103026852,5108,Percent  Advanced  Mathematics/Algebra 1  (English Learner),16.7
North Allegheny School District,Carson MS,103026852,5108,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),15.7
North Allegheny School District,Carson MS,103026852,5108,Percent  Advanced  Mathematics/Algebra 1  (White),19.7
North Allegheny School District,Carson MS,103026852,5108,Percent  Advanced  Mathematics/Algebra 1  (Asian),48.2
North Allegheny School District,Franklin El Sch,103026852,265,Percent  Advanced  Mathematics/Algebra 1  (Asian),87.5
North Allegheny School District,Franklin El Sch,103026852,265,Percent  Advanced  Mathematics/Algebra 1  (White),50.8
North Allegheny School District,Franklin El Sch,103026852,265,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),31.0
North Allegheny School District,Franklin El Sch,103026852,265,Percent  Advanced  Mathematics/Algebra 1  (All Student),63.8
North Allegheny School District,Hosack El Sch,103026852,6603,Percent  Advanced  Mathematics/Algebra 1  (All Student),39.3
North Allegheny School District,Hosack El Sch,103026852,6603,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),28.0
North Allegheny School District,Hosack El Sch,103026852,6603,Percent  Advanced  Mathematics/Algebra 1  (White),33.3
North Allegheny School District,Hosack El Sch,103026852,6603,Percent  Advanced  Mathematics/Algebra 1  (Asian),87.0
North Allegheny School District,Ingomar El Sch,103026852,266,Percent  Advanced  Mathematics/Algebra 1  (Asian),56.5
North Allegheny School District,Ingomar El Sch,103026852,266,Percent  Advanced  Mathematics/Algebra 1  (White),40.5
North Allegheny School District,Ingomar El Sch,103026852,266,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),30.8
North Allegheny School District,Ingomar El Sch,103026852,266,Percent  Advanced  Mathematics/Algebra 1  (All Student),41.2
North Allegheny School District,Ingomar MS,103026852,270,Percent  Advanced  Mathematics/Algebra 1  (All Student),30.6
North Allegheny School District,Ingomar MS,103026852,270,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),10.2
North Allegheny School District,Ingomar MS,103026852,270,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),13.0
North Allegheny School District,Ingomar MS,103026852,270,Percent  Advanced  Mathematics/Algebra 1  (White),23.0
North Allegheny School District,Ingomar MS,103026852,270,Percent  Advanced  Mathematics/Algebra 1  (Asian),70.7
North Allegheny School District,Marshall El Sch,103026852,7346,Percent  Advanced  Mathematics/Algebra 1  (Asian),73.1
North Allegheny School District,Marshall El Sch,103026852,7346,Percent  Advanced  Mathematics/Algebra 1  (White),39.7
North Allegheny School District,Marshall El Sch,103026852,7346,Percent  Advanced  Mathematics/Algebra 1  (English Learner),40.9
North Allegheny School District,Marshall El Sch,103026852,7346,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),22.5
North Allegheny School District,Marshall El Sch,103026852,7346,Percent  Advanced  Mathematics/Algebra 1  (All Student),49.4
North Allegheny School District,Marshall MS,103026852,7379,Percent  Advanced  Mathematics/Algebra 1  (All Student),31.0
North Allegheny School District,Marshall MS,103026852,7379,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),9.5
North Allegheny School District,Marshall MS,103026852,7379,Percent  Advanced  Mathematics/Algebra 1  (English Learner),42.3
North Allegheny School District,Marshall MS,103026852,7379,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),15.6
North Allegheny School District,Marshall MS,103026852,7379,Percent  Advanced  Mathematics/Algebra 1  (White),21.6
North Allegheny School District,Marshall MS,103026852,7379,Percent  Advanced  Mathematics/Algebra 1  (Asian),58.7
North Allegheny School District,McKnight El Sch,103026852,268,Percent  Advanced  Mathematics/Algebra 1  (Asian),63.6
North Allegheny School District,McKnight El Sch,103026852,268,Percent  Advanced  Mathematics/Algebra 1  (White),40.3
North Allegheny School District,McKnight El Sch,103026852,268,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),19.1
North Allegheny School District,McKnight El Sch,103026852,268,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),9.1
North Allegheny School District,McKnight El Sch,103026852,268,Percent  Advanced  Mathematics/Algebra 1  (All Student),41.8
North Allegheny School District,North Allegheny HS,103026852,8305,Percent  Advanced  Mathematics/Algebra 1  (All Student),47.2
North Allegheny School District,North Allegheny HS,103026852,8305,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),7.8
North Allegheny School District,North Allegheny HS,103026852,8305,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),26.9
North Allegheny School District,North Allegheny HS,103026852,8305,Percent  Advanced  Mathematics/Algebra 1  (White),44.7
North Allegheny School District,North Allegheny HS,103026852,8305,Percent  Advanced  Mathematics/Algebra 1  (Asian),69.4
North Allegheny School District,Peebles El Sch,103026852,269,Percent  Advanced  Mathematics/Algebra 1  (White),46.0
North Allegheny School District,Peebles El Sch,103026852,269,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),37.9
North Allegheny School District,Peebles El Sch,103026852,269,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),3.3
North Allegheny School District,Peebles El Sch,103026852,269,Percent  Advanced  Mathematics/Algebra 1  (All Student),50.0
North Clarion County School District,North Clarion Co El Sch,106167504,5139,Percent  Advanced  Mathematics/Algebra 1  (All Student),20.8
North Clarion County School District,North Clarion Co El Sch,106167504,5139,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),3.3
North Clarion County School District,North Clarion Co El Sch,106167504,5139,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),11.3
North Clarion County School District,North Clarion Co El Sch,106167504,5139,Percent  Advanced  Mathematics/Algebra 1  (White),21.1
North Clarion County School District,North Clarion Co JSHS,106167504,1489,Percent  Advanced  Mathematics/Algebra 1  (White),25.0
North Clarion County School District,North Clarion Co JSHS,106167504,1489,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),10.9
North Clarion County School District,North Clarion Co JSHS,106167504,1489,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),3.7
North Clarion County School District,North Clarion Co JSHS,106167504,1489,Percent  Advanced  Mathematics/Algebra 1  (All Student),24.7
North East School District,North East HS,105258303,6145,Percent  Advanced  Mathematics/Algebra 1  (White),34.6
North East School District,North East HS,105258303,6145,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),14.9
North East School District,North East HS,105258303,6145,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),4.8
